ts1;1630.824;1637.999;1645.174;1652.35;1659.525;1666.7;1673.876;1681.051;1688.226;1695.402;1702.577;1709.752
ts2;733.5985;735.7476;737.8966;740.0457;742.1947;744.3437;746.4928;748.6418;750.7909;752.9399;755.089;757.238
ts3;758.3044;752.7185;747.1325;741.5465;735.9606;730.3746;724.7886;719.2027;713.6167;708.0307;702.4448;696.8588
ts4;908.8068;918.7189;928.631;938.543;948.4551;958.3672;968.2792;978.1913;988.1034;998.0154;1007.928;1017.84
ts5;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414;519.0414
ts6;871.063;847.4235;823.784;800.1445;776.505;752.8655;729.226;705.5865;681.947;658.3075;634.668;611.0285
ts7;527.6894;523.8865;520.0836;516.2807;512.4779;508.675;504.8721;501.0693;497.2664;493.4635;489.6607;485.8578
ts8;493.3848;493.8377;494.2651;494.6684;495.049;495.4082;495.7471;496.0669;496.3687;496.6535;496.9222;497.1758
ts9;468.285;468.8628;469.4406;470.0185;470.5963;471.1741;471.7519;472.3297;472.9075;473.4853;474.0631;474.6409
ts10;13.00814;12.79034;12.57253;12.35473;12.13693;11.91913;11.70133;11.48353;11.26572;11.04792;10.83012;10.61232
ts11;505.104;506.3586;507.5821;508.7752;509.9387;511.0734;512.1799;513.259;514.3114;515.3376;516.3384;517.3144
ts12;460.5893;463.146;465.7026;468.2592;470.8159;473.3725;475.9291;478.4858;481.0424;483.599;486.1557;488.7123
ts13;1105.074;1038.854;896.4858;1095.844;1198.706;1089.211;983.0979;941.5261;1027.985;1090.226;999.7633;996.7873
ts14;1344.778;1317.897;1328.18;1400.932;1504.718;1625.706;1470.175;1490.55;1473.591;1633.719;1503.29;1489.739
ts15;986.7238;1240.673;1422.499;1338.187;1506.42;1513.723;1384.32;919.3373;1159.325;1075.887;1067.474;1368.878
ts16;2084.981;1746.58;1587.924;1719.325;1851.209;2084.96;2033.897;2139.546;1827.792;1955.267;2030.833;2090.747
ts17;920.2156;754.9698;733.2276;867.6536;762.3604;758.7221;969.8546;842.1647;880.7567;914.6415;763.3816;784.5427
ts18;678.5165;929.8801;795.2446;1023.029;947.8177;823.1212;696.7186;623.3806;949.2983;711.1301;826.2027;855.8921
ts19;1227.266;1458.749;1569.879;1305.293;1507.98;1490.148;1268.557;1509.03;1724.561;1544.493;1551.223;1556.462
ts20;1552.521;1347.042;1398.193;1318.004;1545.182;1512.181;1442.888;1245.443;1354.853;1449.127;1500.315;1568.705
ts21;210.8762;203.3588;129.2371;203.6054;212.7656;192.6036;164.119;125.9767;202.9909;196.7543;127.1375;199.0266
ts22;148.643;174.0174;165.3905;132.8451;168.4574;194.7032;149.2824;122.6699;181.0489;121.0948;161.834;147.7329
ts23;235.8188;303.7202;296.9378;297.2378;268.6987;293.47;248.9625;218.6759;223.4992;259.8936;218.8637;247.2583
ts24;189.5325;189.0041;184.1915;183.548;208.3036;199.5322;183.196;223.5882;183.3392;162.8608;165.0996;169.9151
ts25;1138.36;1142.126;1145.892;1149.658;1153.424;1157.19;1160.956;1164.722;1168.487;1172.253;1176.019;1179.785
ts26;876.8351;879.1983;881.5614;883.9246;886.2877;888.6509;891.014;893.3772;895.7403;898.1035;900.4666;902.8298
ts27;896.9126;890.9561;884.9996;879.0431;873.0866;867.1301;861.1736;855.2171;849.2606;843.3041;837.3476;831.3911
ts28;1744.888;1758.383;1771.878;1785.373;1798.867;1812.362;1825.857;1839.352;1852.847;1866.342;1879.837;1893.332
ts29;726.621;726.621;726.621;726.621;726.621;726.621;726.621;726.621;726.621;726.621;726.621;726.621
ts30;509.3525;503.5475;497.7424;491.9374;486.1324;480.3274;474.5224;468.7173;462.9123;457.1073;451.3023;445.4972
ts31;328.7533;327.3535;325.9537;324.5539;323.1541;321.7544;320.3546;318.9548;317.555;316.1552;314.7554;313.3557
ts32;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105;733.6105
ts33;722.5626;722.6198;722.677;722.7342;722.7915;722.8487;722.9059;722.9631;723.0203;723.0776;723.1348;723.192
ts34;1121.812;1098.498;1075.185;1051.872;1028.559;1005.246;981.9325;958.6194;935.3062;911.993;888.6799;865.3667
ts35;408.3608;408.7167;409.0546;409.3755;409.6801;409.9694;410.244;410.5048;410.7524;410.9876;411.2108;411.4228
ts36;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161;487.4161
ts37;1874.631;2124.65;1658.27;1763.693;1716.56;2120.777;1682.808;2313.047;2130.559;2307.009;2191.765;2215.493
ts38;347.544;368.7113;343.2896;336.7641;405.9595;352.7509;405.8894;401.026;352.9233;332.4611;331.4231;374.8373
ts39;1309.344;1908.327;1722.054;1612.566;1855.628;1451.96;1505.159;1282.075;1806.506;1242.611;1359.154;1734.117
ts40;1043.31;922.5465;1181.285;1170.81;1143.435;1008.127;1304.551;1102.176;1217.726;1128.879;983.4104;1230.396
ts41;46.4364;39.02937;44.58867;48.83679;40.9468;39.52925;39.81067;50.99778;47.01307;48.81521;41.151;46.13545
ts42;863.4756;925.6166;1203.496;839.8402;1148.257;1171.961;998.9945;1193.049;939.1599;918.2508;1203.354;951.6171
ts43;503.5135;499.5821;436.4286;449.4356;434.9506;501.566;559.6222;466.8977;421.6545;490.3052;525.5383;459.0266
ts44;134.3637;130.7205;133.9999;120.0529;113.8399;109.8787;117.0039;113.5742;123.8592;134.3988;129.8496;136.104
ts45;1197.258;1751.373;1307.046;1408.195;1801.384;1161.109;1376.411;1326.613;1545.315;1228.034;1569.972;1178.686
ts46;1611.704;1206.028;1244.464;1519.259;1290.766;1252.257;1490.12;1463.585;1444.07;1535.668;1225.817;1321.131
ts47;562.8204;478.383;504.5511;586.7811;593.9371;507.0189;534.2184;507.1416;600.1857;502.75;598.4296;501.7426
ts48;2026.369;1866.373;2330.836;2471.585;2254.291;2522.856;2526.622;2320.502;2424.744;2197.302;1905.993;2494.384
ts49;0.8892632;0.8962702;0.9032771;0.9102841;0.917291;0.924298
ts50;0.9289444;0.9358353;0.9427261;0.949617;0.9565079;0.9633988
ts51;3407361;3369794;3335584;3304430;3276060;3250225;3226699;3205274;3185764;3167997;3151818;3137085
ts52;2492457;2492457;2492457;2492457;2492457;2492457;2492457;2492457;2492457;2492457;2492457;2492457
ts53;10229.43;10216.52;10206.2;10197.94;10191.34;10186.05;10181.83;10178.44;10175.74;10173.57;10171.84;10170.46
ts54;1500721130;1508947080;1516994541;1524867386;1532569403;1540104299
ts55;1482545770;1482545770;1482545770;1482545770;1482545770;1482545770
ts56;148.5323;147.926;183.048;187.254;226.679;237.1136
ts57;9939.548;9939.548;9939.548;9939.548;9939.548;9939.548
ts58;406.0525;283.4022;160.7518;38.10149;-84.54885;-207.1992
ts59;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87;34771.87
ts60;85349.52;85349.52;85349.52;85349.52;85349.52;85349.52
ts61;4539.735;4629.515;4320.196;4324.819;4344.018;3827.711;4756.463;4551.823;4602.024;4420.163;4832.616;4715.279
ts62;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791;389.8791
ts63;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601;465.5601
ts64;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335;354.2335
ts65;12302.47;11656.64;12822.74;12437.96;13482.07;13006.93
ts66;48908.03;50948.63;52989.23;55029.83;57070.43;59111.03;61151.63;63192.23;65232.84;67273.44;69314.04;71354.64
ts67;30671.76;26514.85;22357.93;18201.01;14044.1;9887.18
ts68;17390.98;15359.82;13328.66;11297.5;9266.341;7235.18
ts69;20148.53;20148.53;20148.53;20148.53;20148.53;20148.53
ts70;114627888;117272601;113413780;107640825;103954709;106638459
ts71;7879568;7353452;6827335;6301218;5775101;5248984
ts72;21101072;21101072;21101072;21101072;21101072;21101072
