ts1;1602.51678851575;1641.57352188211;1635.38308772132;1641.43161389133;1632.42755538784;1648.62303761387;1657.81903490265;1670.00263117001;1672.41164280677;1678.50802713804;1683.88241546022;1693.48886175533
ts2;735.740332666419;738.810095813243;741.571075539825;743.747235437048;745.647712986884;748.077559461695;750.279616041174;752.478640704408;754.700777333028;756.939268108225;759.154620204061;761.378410231316
ts3;768.58580319124;765.339447995043;758.313348788256;755.967775307026;744.339218594766;738.231482822348;738.778251415848;735.644985623731;722.61322476442;718.663970125907;721.198674668353;707.408819839992
ts4;928.698192425952;935.308707641459;958.043673951893;932.047926078466;936.388902557869;945.203663506356;970.656038686035;966.952815373815;976.036750062176;960.663733117491;966.842268875097;959.495648136046
ts5;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166;523.346656446166
ts6;891.808984222597;878.067654847448;865.428568126273;852.669019564579;840.184598250367;827.840163838088;815.674795695125;803.670543017792;791.828279858593;780.142819450343;768.611074938435;757.229379836521
ts7;536.793878845253;538.24422964091;540.6961324348;546.537621012957;546.249473600498;548.402412155027;551.488117106667;553.542507005986;555.647559771726;558.135767237843;560.660110234063;563.71747676219
ts8;486.63688181252;493.053985402074;491.608276896556;494.584548776174;495.13518347201;497.4404640763;499.168612649567;500.716648165187;501.122619663544;502.272012631288;503.064949989603;505.839783470512
ts9;463.945934433193;459.996405143736;456.046875854278;452.097346564821;448.147817275364;444.198287985906;440.248758696449;436.299229406991;432.349700117534;428.400170828077;424.450641538619;420.501112249162
ts10;12.6654473614188;12.4500991322107;12.2028210035106;11.9407298183674;11.6717664963029;11.3996150228907;11.1259844885789;10.8516677819667;10.5770327433466;10.3022500227708;10.0273987889464;9.7525157701607
ts11;507.966642188623;509.783040938806;511.44113540144;512.610988190624;514.71632376561;517.205017335253;516.590837423978;519.714035516766;522.167788590911;522.78001624325;524.333144309142;526.906636236751
