ts1;1669.7;1680.6;1691.5;1702.4;1713.3;1724.2;1735.1;1746.0;1756.9;1767.8;1778.7;1789.6
ts2;731.3;733.5;735.7;738.0;740.2;742.4;744.6;746.9;749.1;751.3;753.6;755.8
ts3;834.9;814.3;813.5;813.6;803.3;803.2;804.5;799.6;797.8;796.4;793.2;791.4
ts4;953.2;968.1;987.0;992.9;1017.3;1029.3;1041.4;1053.4;1065.5;1077.5;1089.6;1101.6
ts5;524.0;524.1;524.2;524.4;524.5;524.6;524.8;524.9;525.1;525.2;525.3;525.5
ts6;899.1;896.2;893.3;890.5;887.6;884.7;881.8;878.9;876.0;873.1;870.2;867.3
ts7;542.1;543.0;548.1;549.9;551.7;553.5;555.3;557.1;558.9;560.8;562.6;564.4
ts8;489.5;494.5;492.0;491.9;489.7;489.7;492.5;492.0;492.6;492.6;492.3;492.2
ts9;482.2;486.3;478.4;477.7;477.0;476.3;475.6;474.9;474.2;473.5;472.8;472.1
ts10;14.8;14.7;14.6;14.6;14.5;14.4;14.3;14.2;14.1;14.1;14.0;13.9
ts11;515.1;519.8;520.0;519.2;522.3;527.6;530.3;529.7;530.6;535.0;539.3;540.3
ts12;477.5;481.3;485.1;488.9;492.7;496.5;500.4;504.2;508.0;511.8;515.6;519.4
ts13;1115.0;1003.0;910.1;1077.6;1170.5;1077.5;981.2;980.1;1016.9;1138.2;974.9;983.5
ts14;1467.3;1405.2;1459.8;1515.3;1609.2;1703.5;1551.8;1590.4;1544.0;1714.1;1607.0;1606.1
ts15;993.3;1235.9;1424.0;1355.0;1497.0;1510.9;1405.6;931.0;1181.5;1113.6;1099.8;1400.2
ts16;2074.6;1807.7;1621.2;1738.7;1907.6;2020.8;2111.2;2153.1;1849.4;2013.8;2097.0;2219.4
ts17;897.5;774.7;746.5;911.8;803.8;786.0;949.3;805.4;821.9;940.4;788.7;797.1
ts18;914.5;909.3;900.0;855.3;833.3;864.9;862.4;859.8;857.3;854.7;852.2;849.7
ts19;1287.9;1515.1;1598.1;1287.3;1489.9;1567.6;1313.1;1483.0;1574.5;1313.7;1486.4;1576.6
ts20;1587.5;1327.9;1370.5;1352.2;1534.6;1550.3;1422.1;1273.6;1383.8;1409.2;1510.5;1526.5
ts21;220.4;195.0;163.4;159.1;215.0;200.4;157.0;179.0;212.7;197.3;160.6;175.0
ts22;186.7;194.9;211.5;162.2;188.9;203.9;166.8;187.3;202.3;165.2;185.7;200.7
ts23;237.7;307.1;302.2;306.0;278.8;307.1;265.3;238.1;245.2;282.9;245.2;277.1
ts24;193.4;187.1;183.6;178.7;202.0;198.0;178.3;220.7;181.2;159.4;169.9;171.0
ts25;1179.1;1209.1;1220.7;1228.4;1236.0;1243.6;1251.3;1258.9;1266.6;1274.2;1281.9;1289.5
