ts1;1592.1673;1491.8201;1459.5498;1437.8758;1407.0411;1390.2593;1377.2775;1369.4316;1365.7592;1364.2264;1363.3813;1362.527
ts2;719.53444;693.34275;690.78083;687.02278;685.50337;679.32008;671.39997;671.62139;666.58432;660.79138;658.66502;654.61933
ts3;779.08457;796.93846;808.32726;814.11401;816.90188;818.32466;819.80807;820.72829;822.97703;823.26832;822.75528;821.69573
ts4;982.95578;765.49443;753.3701;751.09127;749.22697;747.93176;747.34856;747.0581;747.01572;746.944;746.91614;746.88461
ts5;522.81334;510.51085;511.39871;516.92433;519.85266;518.3014;513.54682;511.96291;510.81328;511.11221;519.80328;520.0938
ts6;926.19083;996.06432;1006.4111;1029.3174;1045.2701;1052.9786;1055.4825;1057.8897;1057.3801;1055.7935;1054.1254;1053.4151
ts7;530.40184;495.02125;489.43045;485.24957;484.68099;477.70946;476.82599;470.67521;472.20041;463.98789;458.62461;452.45779
ts8;494.24379;470.88565;469.08408;468.5076;464.46132;460.12047;455.72918;450.55717;446.91299;460.6341;454.99334;449.45444
ts9;487.17739;486.84461;486.40603;485.8214;485.26476;485.03586;485.03655;484.96507;484.86592;484.70159;484.52069;484.37953
ts10;12.329484;16.858369;16.824268;16.965306;17.144439;16.846664;17.246617;16.758377;16.847557;17.138358;17.043991;16.946444
ts11;503.27278;502.73032;501.9988;501.34956;500.60753;499.73915;498.38035;496.96224;495.16867;493.15739;490.963;487.8968
ts12;451.66413;412.20254;402.45484;400.02963;398.40235;394.72297;387.63042;378.82056;374.03819;372.50061;371.14445;369.86313
ts13;927.70324;873.58072;876.37928;860.26001;1049.615;799.31023;758.53253;730.11579;700.10787;670.49109;658.3248;656.4952
ts14;1412.0143;1354.9306;1324.0821;1338.1304;1348.4096;1375.3844;1377.0226;1361.5473;1369.0998;1418.5133;1406.8253;1375.8892
ts15;1408.3471;1409.1584;1453.776;1493.2362;1459.8579;1457.4192;1462.9375;1475.6236;1433.8236;1471.6054;1453.7724;1484.408
ts16;1977.2296;1384.6999;1339.7832;1332.7521;1338.4458;1343.2737;1344.1277;1333.006;1333.4868;1323.3807;1322.4427;1320.8445
ts17;813.11045;823.06759;793.99253;853.24067;837.41729;802.01803;904.32279;832.86385;823.081;828.84027;827.08198;796.43265
ts18;949.578;1013.0113;1037.1704;1009.3853;1049.4415;1056.9692;1046.8291;1052.4531;1062.2447;1081.1216;1077.8347;1083.7978
ts19;1590.7304;1375.5168;1394.8549;1367.1342;1349.4665;1362.3812;1345.9128;1342.9469;1436.3829;1409.7505;1440.4121;1454.6025
ts20;1545.8891;1258.1024;1213.402;1256.5767;1279.1827;1293.6456;1258.1232;1268.8218;1242.6906;1230.6152;1227.813;1220.1987
ts21;209.6733;230.9094;209.21018;181.69266;227.70635;243.13653;231.46156;203.47544;221.87126;241.58456;227.35153;203.38283
ts22;172.90999;208.51611;199.77015;205.98779;216.70853;206.15113;240.6708;226.48264;232.50558;233.82123;224.00035;224.24436
ts23;272.54115;299.66752;293.85411;297.09657;300.17219;307.8044;201.5382;278.02764;293.15491;283.56554;285.82945;277.80555
ts24;151.37944;147.66411;147.64403;147.93039;161.64293;159.08693;163.93303;170.9631;155.87092;150.04992;141.92588;144.52271
ts25;1110.3526;1087.7391;1055.4001;1017.0909;1029.7259;1011.4211;1001.0802;999.99634;975.51066;968.35734;939.31324;920.90636
ts26;919.90771;820.77903;794.64208;782.44763;807.36768;780.54165;795.20017;776.06803;771.55932;764.3661;763.89467;759.66348
ts27;848.7734;1117.6833;1102.8153;1115.4519;1122.2954;1133.3898;1138.1673;1130.8457;1145.8603;1153.6164;1155.8998;1157.5312
ts28;1973.058;1700.5985;1661.5806;1626.3758;1603.2709;1596.6992;1581.4189;1573.2643;1571.1694;1565.836;1565.1754;1563.4317
ts29;807.94137;709.88638;729.87073;728.05825;737.36141;761.49396;711.04571;729.70139;724.19635;731.13641;718.83692;735.58221
ts30;522.92122;596.2215;601.72816;620.6953;627.2563;649.69307;660.00252;669.79668;666.79044;662.23322;661.59067;666.55647
ts31;323.44882;301.49453;307.94581;300.0873;313.64128;314.50623;307.64033;309.88499;300.96576;306.32825;297.07394;291.7317
ts32;736.16389;663.6411;672.62595;669.476;670.25405;689.44493;667.7818;671.11839;663.78526;690.63374;687.96026;689.05074
ts33;701.47212;785.07414;794.60581;759.36442;816.3085;830.58456;826.55909;821.2674;856.04529;865.12779;872.71328;879.61206
ts34;1161.7135;1336.5392;1399.9296;1410.3102;1458.9523;1449.8508;1480.0616;1507.2869;1460.2951;1498.2139;1517.1406;1553.5272
ts35;400.78624;418.92969;417.19085;429.05513;432.30306;439.61635;444.75343;454.79197;459.5501;461.1968;463.093;463.16686
ts36;520.53366;458.20715;444.65227;436.84752;431.48621;429.44225;424.29192;415.99234;413.27171;409.1042;406.72057;404.67308
ts37;2160.8534;1669.9825;1569.7005;1477.5249;1422.0971;1402.532;1383.1149;1382.4807;1397.7234;1391.3677;1388.5085;1395.4506
ts38;377.03828;315.58166;321.41075;309.60849;320.80335;309.62302;321.72995;316.54959;319.06589;315.45467;312.73661;312.17702
ts39;1902.387;1694.7097;1840.7507;1858.0383;1824.1032;1930.2531;1763.9256;1969.0785;1983.7845;1883.5158;1913.0537;1908.9791
ts40;1032.452;939.37553;954.77879;881.63984;869.11163;844.31116;872.74859;842.13942;863.77118;826.88298;837.32316;811.31003
ts41;49.71769;42.554107;46.436437;41.300854;51.555816;44.015176;44.976928;40.162387;51.286383;44.835448;44.648725;40.507135
ts42;1042.0139;1106.7861;1188.2908;1084.602;1119.4394;1137.0028;1149.9307;1160.5085;1111.3146;1119.0644;1165.3407;1149.0699
ts43;457.14796;387.17656;392.02625;381.28966;386.71892;387.87477;379.91674;367.35724;369.30173;369.40268;365.05076;364.18919
ts44;130.03507;124.35319;120.35719;114.33939;108.92088;106.86568;109.48376;114.39465;118.23112;120.72634;122.74831;122.21011
ts45;1399.4575;1479.3007;1562.847;1532.6886;1541.3364;1533.346;1537.9109;1541.3986;1536.3104;1552.2927;1542.819;1550.5915
ts46;1365.6481;1638.3183;1662.8942;1626.4903;1668.3908;1663.2016;1618.6234;1662.5117;1673.8324;1595.6372;1603.6331;1692.1662
ts47;525.26382;571.0321;484.44195;596.64599;497.07563;577.37103;489.80659;570.98369;486.65912;577.64283;502.7279;585.32526
ts48;2280.8925;1950.0765;1958.8369;2023.0879;1880.7592;1944.1875;1904.1051;1845.5043;1840.4088;1796.7822;1767.755;1766.886
ts49;0.89990589;0.79272077;0.78536036;0.78016754;0.78935945;0.80145447
ts50;0.92119665;0.84054306;0.83600455;0.83172623;0.83537887;0.84134098
ts51;3993504.4;3811015;3378051.1;3352715.5;3079024.6;3244183.5;3066429.4;3074469.2;2964985.2;2966292.4;2886802.5;2681315.1
ts52;2755098.2;3504871.1;3871942.9;3899560.9;4217272.5;4261712.3;4336700.8;4394749.3;4454697.9;4521808.2;4399774;4491949.9
ts53;10212;6954.9346;6978.0637;7073.9092;7178.6952;7280.6436;7360.042;7420.0416;7442.3112;7088.5641;7128.6659;7180.3917
ts54;1387226600;1354649000;1338485300;1345255400;1297574800;1271492200
ts55;1481381300;1478570500;1477254000;1475493000;1477136600;1481424900
ts56;133;309.64069;297.75817;300.28979;298.66961;276.87434
ts57;9017;35245.31;37648.633;40202.485;42753.762;43407.105
ts58;548;2220.5726;2290.2555;2523.3666;2618.3713;2588.6434
ts59;36871;39214.939;37448.875;36155.976;37294.897;38143.708;40740.597;41275.221;42511.058;43385.5;43425.458;43824.424
ts60;63650.164;56333.667;52447.199;50586.637;49922.801;49676.239
