ts1;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914;1592.16733774914
ts2;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748;738.639880453748
ts3;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659;758.503815955659
ts4;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335;982.955779957335
ts5;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519;522.813343990519
ts6;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137;902.942337245137
ts7;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657;540.935249779657
ts8;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909;494.243794775909
ts9;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253;454.426039542253
ts10;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162;12.3294838407162
ts11;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945;509.907443844945
ts12;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432;478.430513096432
ts13;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649;927.703238394649
ts14;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247;1450.13432013247
ts15;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754;1422.94380640754
ts16;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082;1977.22964256082
ts17;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369;813.110452474369
ts18;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063;949.578001064063
ts19;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845;1590.73040268845
ts20;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076;1545.88913163076
ts21;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465;209.673296604465
ts22;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785;172.909993334785
ts23;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628;272.541150850628
ts24;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833;151.379443020833
ts25;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168;1135.90897363168
ts26;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471;919.90771000471
ts27;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606;848.773402750606
